"","VOTE_STATUS","VOTE_DIFFICULTY","VOTED_CANDIDATE_SUMMARY","VOTED_CANDIDATE","REGISTRATION_STATUS","ELIGIBILITY","INTERVIEWS","CASE_ID","VOTE_REASON","INTERVIEWS_CLEAN","ELIGIBILITY_CLEAN","REGISTRATION_STATUS_CLEAN","VOTED_CANDIDATE_CLEAN","VOTED_CANDIDATE_SUMMARY_CLEAN","VOTE_DIFFICULTY_CLEAN","VOTE_STATUS_CLEAN"
"2249",2,1,-1,-1,-1,0,3,432317,-1,"pre and post-election interviews (both) complete","No special concern",NA,NA,NA,"Not difficult at all","Voted"
"2250",2,1,10,1,-1,0,3,201230,-1,"pre and post-election interviews (both) complete","No special concern",NA,"Biden","Democratic candidate selected (vote)","Not difficult at all","Voted"
"2251",2,1,10,1,-1,0,3,207436,-1,"pre and post-election interviews (both) complete","No special concern",NA,"Biden","Democratic candidate selected (vote)","Not difficult at all","Voted"
"2252",2,1,10,1,-1,0,3,210401,-1,"pre and post-election interviews (both) complete","No special concern",NA,"Biden","Democratic candidate selected (vote)","Not difficult at all","Voted"
"2253",2,1,-1,-1,-1,0,3,202769,-1,"pre and post-election interviews (both) complete","No special concern",NA,NA,NA,"Not difficult at all","Voted"
"2254",2,1,-1,-1,-1,0,3,236144,-1,"pre and post-election interviews (both) complete","No special concern",NA,NA,NA,"Not difficult at all","Voted"
"2255",2,1,-1,-1,-1,0,3,503769,-1,"pre and post-election interviews (both) complete","No special concern",NA,NA,NA,"Not difficult at all","Voted"
"2256",2,1,10,1,-1,0,3,225809,-1,"pre and post-election interviews (both) complete","No special concern",NA,"Biden","Democratic candidate selected (vote)","Not difficult at all","Voted"
"2257",2,1,-1,-1,-1,0,3,423207,-1,"pre and post-election interviews (both) complete","No special concern",NA,NA,NA,"Not difficult at all","Voted"
"2258",2,1,10,1,-1,0,3,226918,-1,"pre and post-election interviews (both) complete","No special concern",NA,"Biden","Democratic candidate selected (vote)","Not difficult at all","Voted"
"2259",2,1,10,1,-1,0,3,335836,-1,"pre and post-election interviews (both) complete","No special concern",NA,"Biden","Democratic candidate selected (vote)","Not difficult at all","Voted"
"2260",2,1,-1,-1,-1,0,3,232524,-1,"pre and post-election interviews (both) complete","No special concern",NA,NA,NA,"Not difficult at all","Voted"
"2261",2,1,10,1,-1,0,3,352305,-1,"pre and post-election interviews (both) complete","No special concern",NA,"Biden","Democratic candidate selected (vote)","Not difficult at all","Voted"
"2262",2,1,-1,-1,-1,0,3,325297,-1,"pre and post-election interviews (both) complete","No special concern",NA,NA,NA,"Not difficult at all","Voted"
"2263",2,1,10,1,-1,0,3,321974,-1,"pre and post-election interviews (both) complete","No special concern",NA,"Biden","Democratic candidate selected (vote)","Not difficult at all","Voted"
"2264",2,1,-1,-1,-1,0,3,223407,-1,"pre and post-election interviews (both) complete","No special concern",NA,NA,NA,"Not difficult at all","Voted"
"2265",2,1,10,1,-1,0,3,207719,-1,"pre and post-election interviews (both) complete","No special concern",NA,"Biden","Democratic candidate selected (vote)","Not difficult at all","Voted"
"2266",2,1,10,1,-1,0,3,236175,-1,"pre and post-election interviews (both) complete","No special concern",NA,"Biden","Democratic candidate selected (vote)","Not difficult at all","Voted"
"2267",2,1,-1,-1,-1,1,3,519931,-1,"pre and post-election interviews (both) complete","Concern",NA,NA,NA,"Not difficult at all","Voted"
"2268",2,1,10,1,-1,0,3,346102,-1,"pre and post-election interviews (both) complete","No special concern",NA,"Biden","Democratic candidate selected (vote)","Not difficult at all","Voted"
"2269",2,1,10,1,-1,0,3,207757,-1,"pre and post-election interviews (both) complete","No special concern",NA,"Biden","Democratic candidate selected (vote)","Not difficult at all","Voted"
"2270",2,1,10,1,-1,0,3,201476,-1,"pre and post-election interviews (both) complete","No special concern",NA,"Biden","Democratic candidate selected (vote)","Not difficult at all","Voted"
"2271",2,1,10,1,-1,0,3,210678,-1,"pre and post-election interviews (both) complete","No special concern",NA,"Biden","Democratic candidate selected (vote)","Not difficult at all","Voted"
"2272",2,1,-1,-1,-1,0,3,232746,-1,"pre and post-election interviews (both) complete","No special concern",NA,NA,NA,"Not difficult at all","Voted"
"2273",2,1,10,1,-1,0,3,346270,-1,"pre and post-election interviews (both) complete","No special concern",NA,"Biden","Democratic candidate selected (vote)","Not difficult at all","Voted"
"2274",2,1,10,1,-1,0,3,220927,-1,"pre and post-election interviews (both) complete","No special concern",NA,"Biden","Democratic candidate selected (vote)","Not difficult at all","Voted"
"2275",2,1,-1,-1,-1,0,3,500173,-1,"pre and post-election interviews (both) complete","No special concern",NA,NA,NA,"Not difficult at all","Voted"
"2276",2,1,10,1,-1,0,3,429038,-1,"pre and post-election interviews (both) complete","No special concern",NA,"Biden","Democratic candidate selected (vote)","Not difficult at all","Voted"
"2277",2,1,-1,-1,-1,0,3,328739,-1,"pre and post-election interviews (both) complete","No special concern",NA,NA,NA,"Not difficult at all","Voted"
"2278",2,1,-1,-1,-1,0,3,452045,-1,"pre and post-election interviews (both) complete","No special concern",NA,NA,NA,"Not difficult at all","Voted"
"2279",2,1,10,1,-1,0,3,313966,-1,"pre and post-election interviews (both) complete","No special concern",NA,"Biden","Democratic candidate selected (vote)","Not difficult at all","Voted"
"2280",2,1,-1,-1,-1,0,3,217174,-1,"pre and post-election interviews (both) complete","No special concern",NA,NA,NA,"Not difficult at all","Voted"
"2281",2,1,10,1,-1,0,3,226192,-1,"pre and post-election interviews (both) complete","No special concern",NA,"Biden","Democratic candidate selected (vote)","Not difficult at all","Voted"
"2282",2,1,10,1,-1,0,3,322649,-1,"pre and post-election interviews (both) complete","No special concern",NA,"Biden","Democratic candidate selected (vote)","Not difficult at all","Voted"
"2283",2,1,-1,-1,-1,0,3,203557,-1,"pre and post-election interviews (both) complete","No special concern",NA,NA,NA,"Not difficult at all","Voted"
"2284",2,1,-1,-1,-1,0,3,358457,-1,"pre and post-election interviews (both) complete","No special concern",NA,NA,NA,"Not difficult at all","Voted"
"2285",2,1,-1,-1,-1,0,3,447074,-1,"pre and post-election interviews (both) complete","No special concern",NA,NA,NA,"Not difficult at all","Voted"
"2286",2,1,10,1,-1,0,3,227898,-1,"pre and post-election interviews (both) complete","No special concern",NA,"Biden","Democratic candidate selected (vote)","Not difficult at all","Voted"
"2287",2,1,10,1,-1,0,3,226321,-1,"pre and post-election interviews (both) complete","No special concern",NA,"Biden","Democratic candidate selected (vote)","Not difficult at all","Voted"
"2288",2,1,10,1,-1,0,3,226352,-1,"pre and post-election interviews (both) complete","No special concern",NA,"Biden","Democratic candidate selected (vote)","Not difficult at all","Voted"
"2289",2,1,-1,-1,-1,0,3,213011,-1,"pre and post-election interviews (both) complete","No special concern",NA,NA,NA,"Not difficult at all","Voted"
"2290",2,1,10,1,-1,0,3,451332,-1,"pre and post-election interviews (both) complete","No special concern",NA,"Biden","Democratic candidate selected (vote)","Not difficult at all","Voted"
"2291",2,1,10,1,-1,0,3,221173,-1,"pre and post-election interviews (both) complete","No special concern",NA,"Biden","Democratic candidate selected (vote)","Not difficult at all","Voted"
"2292",2,1,10,1,-1,0,3,451370,-1,"pre and post-election interviews (both) complete","No special concern",NA,"Biden","Democratic candidate selected (vote)","Not difficult at all","Voted"
"2293",2,1,10,1,-1,0,3,454782,-1,"pre and post-election interviews (both) complete","No special concern",NA,"Biden","Democratic candidate selected (vote)","Not difficult at all","Voted"
"2294",2,1,-1,-1,-1,1,3,200305,-1,"pre and post-election interviews (both) complete","Concern",NA,NA,NA,"Not difficult at all","Voted"
"2295",2,1,-1,-1,-1,0,3,327842,-1,"pre and post-election interviews (both) complete","No special concern",NA,NA,NA,"Not difficult at all","Voted"
"2296",2,1,10,1,-1,0,3,204703,-1,"pre and post-election interviews (both) complete","No special concern",NA,"Biden","Democratic candidate selected (vote)","Not difficult at all","Voted"
"2297",2,1,10,1,-1,0,3,208347,-1,"pre and post-election interviews (both) complete","No special concern",NA,"Biden","Democratic candidate selected (vote)","Not difficult at all","Voted"
"2298",2,1,-1,-1,-1,1,3,346461,-1,"pre and post-election interviews (both) complete","Concern",NA,NA,NA,"Not difficult at all","Voted"
"2299",2,1,-1,-1,-1,1,3,209678,-1,"pre and post-election interviews (both) complete","Concern",NA,NA,NA,"Not difficult at all","Voted"
"2300",2,1,-1,-1,-1,0,3,204352,-1,"pre and post-election interviews (both) complete","No special concern",NA,NA,NA,"Not difficult at all","Voted"
"2301",2,1,10,1,-1,0,3,226604,-1,"pre and post-election interviews (both) complete","No special concern",NA,"Biden","Democratic candidate selected (vote)","Not difficult at all","Voted"
"2302",2,1,-1,-1,-1,0,3,337658,-1,"pre and post-election interviews (both) complete","No special concern",NA,NA,NA,"Not difficult at all","Voted"
"2303",2,1,10,1,-1,0,3,325648,-1,"pre and post-election interviews (both) complete","No special concern",NA,"Biden","Democratic candidate selected (vote)","Not difficult at all","Voted"
"2304",2,1,-1,-1,-1,0,3,328647,-1,"pre and post-election interviews (both) complete","No special concern",NA,NA,NA,"Not difficult at all","Voted"
"2305",2,1,10,1,-1,0,3,312321,-1,"pre and post-election interviews (both) complete","No special concern",NA,"Biden","Democratic candidate selected (vote)","Not difficult at all","Voted"
"2306",2,1,-1,-1,-1,0,3,425951,-1,"pre and post-election interviews (both) complete","No special concern",NA,NA,NA,"Not difficult at all","Voted"
"2307",2,1,10,1,-1,0,3,207405,-1,"pre and post-election interviews (both) complete","No special concern",NA,"Biden","Democratic candidate selected (vote)","Not difficult at all","Voted"
"2308",2,1,-1,-1,-1,0,3,362333,-1,"pre and post-election interviews (both) complete","No special concern",NA,NA,NA,"Not difficult at all","Voted"
"2309",2,1,-1,-1,-1,0,3,328845,-1,"pre and post-election interviews (both) complete","No special concern",NA,NA,NA,"Not difficult at all","Voted"
"2310",2,1,-1,-1,-1,0,3,209494,-1,"pre and post-election interviews (both) complete","No special concern",NA,NA,NA,"Not difficult at all","Voted"
"2311",2,1,10,1,-1,0,3,357775,-1,"pre and post-election interviews (both) complete","No special concern",NA,"Biden","Democratic candidate selected (vote)","Not difficult at all","Voted"
"2312",2,1,10,1,-1,0,3,323543,-1,"pre and post-election interviews (both) complete","No special concern",NA,"Biden","Democratic candidate selected (vote)","Not difficult at all","Voted"
"2313",2,1,10,1,-1,0,3,204345,-1,"pre and post-election interviews (both) complete","No special concern",NA,"Biden","Democratic candidate selected (vote)","Not difficult at all","Voted"
"2314",2,1,-1,-1,-1,0,3,340739,-1,"pre and post-election interviews (both) complete","No special concern",NA,NA,NA,"Not difficult at all","Voted"
"2315",2,1,10,1,-1,0,3,216003,-1,"pre and post-election interviews (both) complete","No special concern",NA,"Biden","Democratic candidate selected (vote)","Not difficult at all","Voted"
"2316",2,1,-1,-1,-1,0,3,234056,-1,"pre and post-election interviews (both) complete","No special concern",NA,NA,NA,"Not difficult at all","Voted"
"2317",2,1,10,1,-1,0,3,411785,-1,"pre and post-election interviews (both) complete","No special concern",NA,"Biden","Democratic candidate selected (vote)","Not difficult at all","Voted"
"2318",2,1,-1,-1,-1,0,3,329404,-1,"pre and post-election interviews (both) complete","No special concern",NA,NA,NA,"Not difficult at all","Voted"
"2319",2,1,-1,-1,-1,0,3,407823,-1,"pre and post-election interviews (both) complete","No special concern",NA,NA,NA,"Not difficult at all","Voted"
"2320",2,1,-1,-1,-1,0,3,360825,-1,"pre and post-election interviews (both) complete","No special concern",NA,NA,NA,"Not difficult at all","Voted"
"2321",2,1,10,1,-1,0,3,355816,-1,"pre and post-election interviews (both) complete","No special concern",NA,"Biden","Democratic candidate selected (vote)","Not difficult at all","Voted"
"2322",2,1,10,1,-1,0,3,413538,-1,"pre and post-election interviews (both) complete","No special concern",NA,"Biden","Democratic candidate selected (vote)","Not difficult at all","Voted"
"2323",2,1,-1,-1,-1,0,3,428417,-1,"pre and post-election interviews (both) complete","No special concern",NA,NA,NA,"Not difficult at all","Voted"
"2324",2,1,-1,-1,-1,0,3,220163,-1,"pre and post-election interviews (both) complete","No special concern",NA,NA,NA,"Not difficult at all","Voted"
"2325",2,1,-1,-1,-1,0,3,332042,-1,"pre and post-election interviews (both) complete","No special concern",NA,NA,NA,"Not difficult at all","Voted"
"2326",2,1,10,1,-1,0,3,208989,-1,"pre and post-election interviews (both) complete","No special concern",NA,"Biden","Democratic candidate selected (vote)","Not difficult at all","Voted"
"2327",2,1,10,1,-1,0,3,204154,-1,"pre and post-election interviews (both) complete","No special concern",NA,"Biden","Democratic candidate selected (vote)","Not difficult at all","Voted"
"2328",2,1,-1,-1,-1,0,3,220248,-1,"pre and post-election interviews (both) complete","No special concern",NA,NA,NA,"Not difficult at all","Voted"
"2329",2,1,10,1,-1,0,3,233015,-1,"pre and post-election interviews (both) complete","No special concern",NA,"Biden","Democratic candidate selected (vote)","Not difficult at all","Voted"
"2330",2,1,-1,-1,-1,0,3,205140,-1,"pre and post-election interviews (both) complete","No special concern",NA,NA,NA,"Not difficult at all","Voted"
"2331",2,1,10,1,-1,0,3,227966,-1,"pre and post-election interviews (both) complete","No special concern",NA,"Biden","Democratic candidate selected (vote)","Not difficult at all","Voted"
"2332",2,1,-1,-1,-1,0,3,220354,-1,"pre and post-election interviews (both) complete","No special concern",NA,NA,NA,"Not difficult at all","Voted"
"2333",2,1,-1,-1,-1,0,3,328029,-1,"pre and post-election interviews (both) complete","No special concern",NA,NA,NA,"Not difficult at all","Voted"
"2334",2,1,-1,-1,-1,0,3,220408,-1,"pre and post-election interviews (both) complete","No special concern",NA,NA,NA,"Not difficult at all","Voted"
"2335",2,1,-1,-1,-1,0,3,361743,-1,"pre and post-election interviews (both) complete","No special concern",NA,NA,NA,"Not difficult at all","Voted"
"2336",2,1,10,1,-1,0,3,356215,-1,"pre and post-election interviews (both) complete","No special concern",NA,"Biden","Democratic candidate selected (vote)","Not difficult at all","Voted"
"2337",2,1,-1,-1,-1,0,3,330565,-1,"pre and post-election interviews (both) complete","No special concern",NA,NA,NA,"Not difficult at all","Voted"
"2338",2,1,-1,-1,-1,0,3,205348,-1,"pre and post-election interviews (both) complete","No special concern",NA,NA,NA,"Not difficult at all","Voted"
"2339",2,1,-1,-1,-1,0,3,330602,-1,"pre and post-election interviews (both) complete","No special concern",NA,NA,NA,"Not difficult at all","Voted"
"2340",2,1,10,1,-1,0,3,336365,-1,"pre and post-election interviews (both) complete","No special concern",NA,"Biden","Democratic candidate selected (vote)","Not difficult at all","Voted"
"2341",2,1,-1,-1,-1,0,3,508085,-1,"pre and post-election interviews (both) complete","No special concern",NA,NA,NA,"Not difficult at all","Voted"
"2342",2,1,10,1,-1,0,3,206648,-1,"pre and post-election interviews (both) complete","No special concern",NA,"Biden","Democratic candidate selected (vote)","Not difficult at all","Voted"
"2343",2,1,10,1,-1,0,3,207894,-1,"pre and post-election interviews (both) complete","No special concern",NA,"Biden","Democratic candidate selected (vote)","Not difficult at all","Voted"
"2344",2,1,-1,-1,-1,0,3,419550,-1,"pre and post-election interviews (both) complete","No special concern",NA,NA,NA,"Not difficult at all","Voted"
"2345",2,1,10,1,-1,0,3,350200,-1,"pre and post-election interviews (both) complete","No special concern",NA,"Biden","Democratic candidate selected (vote)","Not difficult at all","Voted"
"2346",2,1,-1,-1,-1,0,3,353773,-1,"pre and post-election interviews (both) complete","No special concern",NA,NA,NA,"Not difficult at all","Voted"
"2347",2,1,-1,-1,-1,0,3,428080,-1,"pre and post-election interviews (both) complete","No special concern",NA,NA,NA,"Not difficult at all","Voted"
"2348",2,1,10,1,-1,0,3,356512,-1,"pre and post-election interviews (both) complete","No special concern",NA,"Biden","Democratic candidate selected (vote)","Not difficult at all","Voted"
"2349",2,1,10,1,-1,0,3,424590,-1,"pre and post-election interviews (both) complete","No special concern",NA,"Biden","Democratic candidate selected (vote)","Not difficult at all","Voted"
"2350",2,1,-1,-1,-1,0,3,219484,-1,"pre and post-election interviews (both) complete","No special concern",NA,NA,NA,"Not difficult at all","Voted"
"2351",2,1,-1,-1,-1,1,3,328951,-1,"pre and post-election interviews (both) complete","Concern",NA,NA,NA,"Not difficult at all","Voted"
"2352",2,1,10,1,-1,0,3,216553,-1,"pre and post-election interviews (both) complete","No special concern",NA,"Biden","Democratic candidate selected (vote)","Not difficult at all","Voted"
"2353",2,1,-1,-1,-1,0,3,234971,-1,"pre and post-election interviews (both) complete","No special concern",NA,NA,NA,"Not difficult at all","Voted"
"2354",2,1,-1,-1,-1,0,3,533319,-1,"pre and post-election interviews (both) complete","No special concern",NA,NA,NA,"Not difficult at all","Voted"
"2355",2,1,-1,-1,-1,0,3,509866,-1,"pre and post-election interviews (both) complete","No special concern",NA,NA,NA,"Not difficult at all","Voted"
"2356",2,1,-1,-1,-1,0,3,235042,-1,"pre and post-election interviews (both) complete","No special concern",NA,NA,NA,"Not difficult at all","Voted"
"2357",2,1,-1,-1,-1,0,3,458913,-1,"pre and post-election interviews (both) complete","No special concern",NA,NA,NA,"Not difficult at all","Voted"
"2358",2,1,10,1,-1,0,3,355618,-1,"pre and post-election interviews (both) complete","No special concern",NA,"Biden","Democratic candidate selected (vote)","Not difficult at all","Voted"
"2359",2,1,-1,-1,-1,0,3,441014,-1,"pre and post-election interviews (both) complete","No special concern",NA,NA,NA,"Not difficult at all","Voted"
"2360",2,1,10,1,-1,0,3,310394,-1,"pre and post-election interviews (both) complete","No special concern",NA,"Biden","Democratic candidate selected (vote)","Not difficult at all","Voted"
"2361",2,1,-1,-1,-1,0,3,428882,-1,"pre and post-election interviews (both) complete","No special concern",NA,NA,NA,"Not difficult at all","Voted"
"2362",2,1,-1,-1,-1,0,3,511395,-1,"pre and post-election interviews (both) complete","No special concern",NA,NA,NA,"Not difficult at all","Voted"
"2363",2,1,10,1,-1,0,3,207214,-1,"pre and post-election interviews (both) complete","No special concern",NA,"Biden","Democratic candidate selected (vote)","Not difficult at all","Voted"
"2364",2,1,-1,-1,-1,0,3,206105,-1,"pre and post-election interviews (both) complete","No special concern",NA,NA,NA,"Not difficult at all","Voted"
"2365",2,1,-1,-1,-1,0,3,363701,-1,"pre and post-election interviews (both) complete","No special concern",NA,NA,NA,"Not difficult at all","Voted"
"2366",2,1,-1,-1,-1,1,3,207399,-1,"pre and post-election interviews (both) complete","Concern",NA,NA,NA,"Not difficult at all","Voted"
"2367",2,1,10,1,-1,0,3,455303,-1,"pre and post-election interviews (both) complete","No special concern",NA,"Biden","Democratic candidate selected (vote)","Not difficult at all","Voted"
"2368",2,1,10,1,-1,0,3,513773,-1,"pre and post-election interviews (both) complete","No special concern",NA,"Biden","Democratic candidate selected (vote)","Not difficult at all","Voted"
"2369",2,1,10,1,-1,0,3,220446,-1,"pre and post-election interviews (both) complete","No special concern",NA,"Biden","Democratic candidate selected (vote)","Not difficult at all","Voted"
"2370",2,1,-1,-1,-1,0,3,366175,-1,"pre and post-election interviews (both) complete","No special concern",NA,NA,NA,"Not difficult at all","Voted"
"2371",2,1,10,1,-1,0,3,357270,-1,"pre and post-election interviews (both) complete","No special concern",NA,"Biden","Democratic candidate selected (vote)","Not difficult at all","Voted"
"2372",2,1,-1,-1,-1,1,3,207634,-1,"pre and post-election interviews (both) complete","Concern",NA,NA,NA,"Not difficult at all","Voted"
"2373",2,1,10,1,-1,0,3,415060,-1,"pre and post-election interviews (both) complete","No special concern",NA,"Biden","Democratic candidate selected (vote)","Not difficult at all","Voted"
"2374",2,1,-1,-1,-1,0,3,400082,-1,"pre and post-election interviews (both) complete","No special concern",NA,NA,NA,"Not difficult at all","Voted"
"2375",2,1,-1,-1,-1,1,3,212315,-1,"pre and post-election interviews (both) complete","Concern",NA,NA,NA,"Not difficult at all","Voted"
"2376",2,1,10,1,-1,0,3,203199,-1,"pre and post-election interviews (both) complete","No special concern",NA,"Biden","Democratic candidate selected (vote)","Not difficult at all","Voted"
"2377",2,1,-1,-1,-1,0,3,346492,-1,"pre and post-election interviews (both) complete","No special concern",NA,NA,NA,"Not difficult at all","Voted"
"2378",2,1,10,1,-1,0,3,225854,-1,"pre and post-election interviews (both) complete","No special concern",NA,"Biden","Democratic candidate selected (vote)","Not difficult at all","Voted"
"2379",2,1,10,1,-1,0,3,232715,-1,"pre and post-election interviews (both) complete","No special concern",NA,"Biden","Democratic candidate selected (vote)","Not difficult at all","Voted"
"2380",2,1,-1,-1,-1,0,3,516581,-1,"pre and post-election interviews (both) complete","No special concern",NA,NA,NA,"Not difficult at all","Voted"
"2381",2,1,-1,-1,-1,0,3,364889,-1,"pre and post-election interviews (both) complete","No special concern",NA,NA,NA,"Not difficult at all","Voted"
"2382",2,1,-1,-1,-1,0,3,512329,-1,"pre and post-election interviews (both) complete","No special concern",NA,NA,NA,"Not difficult at all","Voted"
"2383",2,1,-1,-1,-1,0,3,235929,-1,"pre and post-election interviews (both) complete","No special concern",NA,NA,NA,"Not difficult at all","Voted"
"2384",2,1,10,1,-1,0,3,227867,-1,"pre and post-election interviews (both) complete","No special concern",NA,"Biden","Democratic candidate selected (vote)","Not difficult at all","Voted"
"2385",2,1,10,1,-1,0,3,227881,-1,"pre and post-election interviews (both) complete","No special concern",NA,"Biden","Democratic candidate selected (vote)","Not difficult at all","Voted"
"2386",2,1,10,1,-1,0,3,217051,-1,"pre and post-election interviews (both) complete","No special concern",NA,"Biden","Democratic candidate selected (vote)","Not difficult at all","Voted"
"2387",2,1,10,1,-1,0,3,212490,-1,"pre and post-election interviews (both) complete","No special concern",NA,"Biden","Democratic candidate selected (vote)","Not difficult at all","Voted"
"2388",2,1,-1,-1,-1,0,3,303884,-1,"pre and post-election interviews (both) complete","No special concern",NA,NA,NA,"Not difficult at all","Voted"
"2389",2,1,10,1,-1,0,3,413774,-1,"pre and post-election interviews (both) complete","No special concern",NA,"Biden","Democratic candidate selected (vote)","Not difficult at all","Voted"
"2390",2,1,-1,-1,-1,0,3,343134,-1,"pre and post-election interviews (both) complete","No special concern",NA,NA,NA,"Not difficult at all","Voted"
"2391",2,1,-1,-1,-1,0,3,220729,-1,"pre and post-election interviews (both) complete","No special concern",NA,NA,NA,"Not difficult at all","Voted"
"2392",2,1,10,1,-1,0,3,232920,-1,"pre and post-election interviews (both) complete","No special concern",NA,"Biden","Democratic candidate selected (vote)","Not difficult at all","Voted"
"2393",2,1,-1,-1,-1,0,3,331469,-1,"pre and post-election interviews (both) complete","No special concern",NA,NA,NA,"Not difficult at all","Voted"
"2394",2,1,10,1,-1,0,3,338415,-1,"pre and post-election interviews (both) complete","No special concern",NA,"Biden","Democratic candidate selected (vote)","Not difficult at all","Voted"
"2395",2,1,-1,-1,-1,0,3,525608,-1,"pre and post-election interviews (both) complete","No special concern",NA,NA,NA,"Not difficult at all","Voted"
"2396",2,1,-1,-1,-1,0,3,346249,-1,"pre and post-election interviews (both) complete","No special concern",NA,NA,NA,"Not difficult at all","Voted"
"2397",2,1,10,1,-1,0,3,360443,-1,"pre and post-election interviews (both) complete","No special concern",NA,"Biden","Democratic candidate selected (vote)","Not difficult at all","Voted"
"2398",2,1,-1,-1,-1,0,3,223148,-1,"pre and post-election interviews (both) complete","No special concern",NA,NA,NA,"Not difficult at all","Voted"
"2399",2,1,-1,-1,-1,0,3,511661,-1,"pre and post-election interviews (both) complete","No special concern",NA,NA,NA,"Not difficult at all","Voted"
"2400",2,1,10,1,-1,0,3,203533,-1,"pre and post-election interviews (both) complete","No special concern",NA,"Biden","Democratic candidate selected (vote)","Not difficult at all","Voted"
"2401",2,1,-1,-1,-1,1,3,200640,-1,"pre and post-election interviews (both) complete","Concern",NA,NA,NA,"Not difficult at all","Voted"
"2402",2,1,-1,-1,-1,0,3,458593,-1,"pre and post-election interviews (both) complete","No special concern",NA,NA,NA,"Not difficult at all","Voted"
"2403",2,1,10,1,-1,0,3,233053,-1,"pre and post-election interviews (both) complete","No special concern",NA,"Biden","Democratic candidate selected (vote)","Not difficult at all","Voted"
"2404",2,1,10,1,-1,0,3,416056,-1,"pre and post-election interviews (both) complete","No special concern",NA,"Biden","Democratic candidate selected (vote)","Not difficult at all","Voted"
"2405",2,1,-1,-1,-1,0,3,208774,-1,"pre and post-election interviews (both) complete","No special concern",NA,NA,NA,"Not difficult at all","Voted"
"2406",2,1,-1,-1,-1,0,3,300106,-1,"pre and post-election interviews (both) complete","No special concern",NA,NA,NA,"Not difficult at all","Voted"
"2407",2,1,-1,-1,-1,0,3,408789,-1,"pre and post-election interviews (both) complete","No special concern",NA,NA,NA,"Not difficult at all","Voted"
"2408",2,1,-1,-1,-1,0,3,441922,-1,"pre and post-election interviews (both) complete","No special concern",NA,NA,NA,"Not difficult at all","Voted"
"2409",2,1,10,1,-1,0,3,228136,-1,"pre and post-election interviews (both) complete","No special concern",NA,"Biden","Democratic candidate selected (vote)","Not difficult at all","Voted"
"2410",2,1,-1,-1,-1,0,3,421584,-1,"pre and post-election interviews (both) complete","No special concern",NA,NA,NA,"Not difficult at all","Voted"
"2411",2,1,10,1,-1,0,3,454850,-1,"pre and post-election interviews (both) complete","No special concern",NA,"Biden","Democratic candidate selected (vote)","Not difficult at all","Voted"
"2412",2,1,-1,-1,-1,0,3,431314,-1,"pre and post-election interviews (both) complete","No special concern",NA,NA,NA,"Not difficult at all","Voted"
"2413",2,1,-1,-1,-1,2,3,525257,-1,"pre and post-election interviews (both) complete","Concern",NA,NA,NA,"Not difficult at all","Voted"
"2414",2,1,10,1,-1,0,3,210913,-1,"pre and post-election interviews (both) complete","No special concern",NA,"Biden","Democratic candidate selected (vote)","Not difficult at all","Voted"
"2415",2,1,-1,-1,-1,0,3,347297,-1,"pre and post-election interviews (both) complete","No special concern",NA,NA,NA,"Not difficult at all","Voted"
"2416",2,1,10,1,-1,0,3,229061,-1,"pre and post-election interviews (both) complete","No special concern",NA,"Biden","Democratic candidate selected (vote)","Not difficult at all","Voted"
"2417",2,1,-1,-1,-1,0,3,534473,-1,"pre and post-election interviews (both) complete","No special concern",NA,NA,NA,"Not difficult at all","Voted"
"2418",2,1,10,1,-1,0,3,217617,-1,"pre and post-election interviews (both) complete","No special concern",NA,"Biden","Democratic candidate selected (vote)","Not difficult at all","Voted"
"2419",2,1,10,1,-1,0,3,466044,-1,"pre and post-election interviews (both) complete","No special concern",NA,"Biden","Democratic candidate selected (vote)","Not difficult at all","Voted"
"2420",2,1,-1,-1,-1,0,3,303532,-1,"pre and post-election interviews (both) complete","No special concern",NA,NA,NA,"Not difficult at all","Voted"
"2421",2,1,10,1,-1,0,3,211060,-1,"pre and post-election interviews (both) complete","No special concern",NA,"Biden","Democratic candidate selected (vote)","Not difficult at all","Voted"
"2422",2,1,-1,-1,-1,0,3,462943,-1,"pre and post-election interviews (both) complete","No special concern",NA,NA,NA,"Not difficult at all","Voted"
"2423",2,1,-1,-1,-1,0,3,300960,-1,"pre and post-election interviews (both) complete","No special concern",NA,NA,NA,"Not difficult at all","Voted"
"2424",2,1,10,1,-1,0,3,315917,-1,"pre and post-election interviews (both) complete","No special concern",NA,"Biden","Democratic candidate selected (vote)","Not difficult at all","Voted"
"2425",2,1,10,1,-1,0,3,334048,-1,"pre and post-election interviews (both) complete","No special concern",NA,"Biden","Democratic candidate selected (vote)","Not difficult at all","Voted"
"2426",2,1,10,1,-1,0,3,233336,-1,"pre and post-election interviews (both) complete","No special concern",NA,"Biden","Democratic candidate selected (vote)","Not difficult at all","Voted"
"2427",2,1,10,1,-1,0,3,233343,-1,"pre and post-election interviews (both) complete","No special concern",NA,"Biden","Democratic candidate selected (vote)","Not difficult at all","Voted"
"2428",2,1,-1,-1,-1,0,3,455235,-1,"pre and post-election interviews (both) complete","No special concern",NA,NA,NA,"Not difficult at all","Voted"
"2429",2,1,10,1,-1,0,3,219217,-1,"pre and post-election interviews (both) complete","No special concern",NA,"Biden","Democratic candidate selected (vote)","Not difficult at all","Voted"
